14483	16919200.39
15683	14552173.43
16883	14085202.71
18083	14753004.5
19283	13013622.73
20483	13566100.55
21683	12461241.09
22883	13061618.28
24083	11346619.02
25283	12395788.25
26483	11735777.31
27683	12032888.04
28883	10888689.54
30083	10583980.33
31283	10468752.54
32483	10414601.25
33683	10095272.15
34883	8999453.936
36083	9116557.304
37283	7677027.484
38483	9554721.076
39683	8129089.767
40883	7850831.004
42083	7701650.451
43283	8103553.057
44483	8060366.681
45683	7651683.141
46883	7806586.611
48083	6872645.172
49283	7003310.408
50483	6994461.529
51683	5796015.563
52883	6257936.651
54083	4758768.274
55283	5602975.35
56483	6686097.342
57683	5557336.296
58883	5332074.623
60083	5426142.051
61283	5064925.05
62483	4168389.361
63683	5067666.279
64883	5007407.339
66083	5017843.245
67283	4747130.075
68483	5050978.448
69683	4626987.31
70883	5568830.22
72083	3873375.439
73283	3773580.285
74483	3395045.452
75683	3182489.614
76883	3837446.106
78083	3477907.507
79283	3994778.207
80483	2157183.502
81683	3094539.454
82883	3934899.192
84083	3019992.46
85283	2859250.655
86483	3580140.911
87683	2911516.749
88883	3053647.054
90083	2341331.554
91283	2901446.34
92483	2920817.69
93683	2886629.278
94883	2937620.941
96083	1984918.918
97283	2045278.851
98483	2045317.324
