14483	41671.49292
15683	39768.60789
16883	39287.32304
18083	37191.83469
19283	35732.87573
20483	34556.16331
21683	33131.61376
22883	31641.37352
24083	30991.79537
25283	29011.95839
26483	28603.33548
27683	27113.63149
28883	26166.25554
30083	25382.43601
31283	23836.06821
32483	23509.67038
33683	22120.96025
34883	21319.08694
36083	20585.31746
37283	19603.97898
38483	19179.26855
39683	18371.139
40883	17365.84799
42083	16975.8151
43283	15978.92535
44483	15496.2105
45683	14993.11812
46883	14250.58988
48083	13711.74746
49283	12838.28471
50483	12520.64565
51683	12041.59517
52883	11712.60546
54083	10864.07836
55283	10682.55756
56483	10392.80352
57683	9869.065494
58883	9511.118261
60083	9111.700987
61283	8992.832118
62483	8399.453024
63683	8079.231017
64883	7832.23402
66083	7362.487487
67283	7012.762763
68483	6968.825969
69683	6613.479551
70883	6312.240812
72083	6217.503218
73283	5900.15015
74483	5605.33748
75683	5375.411125
76883	5175.1573
78083	5035.428285
79283	4648.577149
80483	4619.753682
81683	4336.881524
82883	4120.674246
84083	4019.153082
85283	3985.762548
86483	3702.64014
87683	3439.153439
88883	3424.066924
90083	3267.052767
91283	3056.619119
92483	2952.96189
93683	2872.70306
94883	2819.399757
96083	2651.043901
97283	2594.478407
98483	2505.210568
99683	2444.757257
102102	2267.740955
103302	2124.937437
104502	2013.951451
105702	1899.8284
106902	1870.727871
108102	1697.43851
109302	1683.808809
110502	1692.719505
111702	1674.844487
112902	1513.111326
114102	1351.244101
115302	1430.010368
116502	1347.62441
117702	1413.520664
118902	1331.787144
120102	1258.499571
121302	1192.076005
122502	1127.556128
123702	1007.230445
124902	1011.011011
126102	945.6956957
127302	968.8438438
128502	859.8902474
129702	895.037895
130902	856.8908194
132102	888.1569069
133302	744.6660947
134502	724.0812241
135702	717.3137423
136902	679.2363792
138102	603.8458101
139302	607.8256828
140502	594.8332261
141702	547.3750536
142902	582.0651008
144102	517.1761047
145302	489.6753897
146502	479.9308237
147702	466.3163163
148902	457.4994637
150102	398.5136923
151302	410.1020664
152502	375.9071572
153702	407.961533
154902	348.3152796
156102	310.537323
157302	312.3623624
158502	276.8733019
159702	281.9489132
160902	325.1269126
162102	274.6290934
163302	245.4928142
164502	192.2511798
165702	285.0761476
166902	230.711962
168102	168.8831689
169302	206.3733376
170502	246.3758401
171702	254.2819605
172902	217.0643858
174102	221.7932218
175302	117.4013299
176502	160.1655227
177702	157.6969827
178902	121.6564779
180102	115.1338839
181302	135.279029
182502	184.1135779
183702	167.024167
184902	48.47669098
186102	110.6132919
187302	213.005863
