14483	189786902.5
15683	174223892.7
16883	153597795.8
18083	143803113.6
19283	153215669.1
20483	136844692.8
21683	128636073
22883	130717552.3
24083	128553746.4
25283	123039684.2
26483	115144342.8
27683	118768171.2
28883	115570911.2
30083	111991524.6
31283	104723104
32483	91058706.39
33683	93992594.01
34883	89219471.41
36083	88567415.43
37283	83458793.64
38483	85078005.27
39683	82769945.68
40883	70233349.91
42083	73145016.62
43283	66130497.14
44483	64909804.64
45683	68912845.49
46883	61568655.24
48083	58509820.59
49283	64416209.19
50483	48435737.89
51683	55946767.04
52883	42315882.92
54083	46605245.56
55283	51314619.67
56483	41145824.93
57683	39951360.38
58883	27511516.61
60083	37146426.85
61283	43143156.17
62483	31372817.25
63683	32704140.7
64883	26881900.1
66083	35671177.53
67283	32121479.51
68483	36282871.6
69683	31447056.92
70883	34475292.3
72083	25994084
73283	24381684.35
74483	26310167.22
75683	27521789.22
76883	24430023.92
78083	18381057.27
79283	24178308.46
80483	23833046.64
81683	10795387.74
82883	16625278.16
84083	15941967.21
85283	12989829.31
86483	16840128.78
87683	21574710.87
88883	14915798.67
90083	16706366.24
91283	16737402.65
92483	10645742.72
93683	13427653.94
94883	14153330.31
96083	12684455.83
97283	10776008.2
98483	13120058.37
99683	8822025.937
