15683	25100.19476
18083	16811.32238
20483	14077.67462
22883	11345.55518
25283	19298.19806
27683	12129.73408
30083	6249.53855
32483	15601.20183
34883	15590.96211
37283	13553.10565
39683	8940.444406
42083	20030.618
44483	20710.76953
46883	16292.10252
49283	12832.81036
51683	10173.0312
54083	18451.86764
56483	5601.83826
58883	16509.63282
61283	18930.73997
63683	7708.723655
66083	5821.151596
68483	8718.481989
70883	8016.730258
73283	10778.49903
75683	3612.811495
78083	6939.267529
80483	4386.302375
82883	5654.463272
85283	13997.69276
87683	7278.604609
90083	10726.07779
92483	6354.279135
94883	8174.503406
97283	6973.654637
99683	7074.880096
