14483	3145947.13198967
15683	3038811.42424139
16883	2921603.3137226
18083	2811348.41027765
19283	2701418.42305111
20483	2596383.84018184
21683	2492713.90542987
22883	2399311.32317945
24083	2301641.50792733
25283	2211899.64840426
26483	2125071.20430621
27683	2034753.1600225
28883	1957026.702256
30083	1884446.917389
31283	1807625.89281778
32483	1732481.43593352
33683	1666488.78586763
34883	1601531.53548439
36083	1534947.537901
37283	1471881.29990886
38483	1416418.10142737
39683	1357016.91837883
40883	1301740.00519589
42083	1253734.71698082
43283	1201886.7529561
44483	1152497.32165063
45683	1102228.45044735
46883	1062842.10645247
48083	1016877.29208897
49283	978892.420049469
50483	942664.261697469
51683	904727.044036666
52883	864378.948035309
54083	831748.695275098
55283	795074.318649824
56483	767718.539168364
57683	737117.929719114
58883	703783.691819029
60083	677933.35748284
61283	652228.15239087
62483	625331.587831421
63683	600014.116093414
64883	574291.582136463
66083	550332.260191383
67283	529256.028157603
68483	508153.802826352
69683	488106.47215085
70883	468095.965313435
72083	449348.299511548
73283	432214.384261065
74483	413295.595917486
75683	397493.837162458
76883	381072.571484341
78083	364581.990346297
79283	351407.720744093
80483	335965.535937432
81683	324766.756943122
82883	310606.908145093
84083	297181.370000657
85283	286628.091226909
86483	272396.760860831
87683	262525.80614573
88883	252812.977323586
90083	242017.094440096
91283	231829.887939082
92483	224577.757944314
93683	214132.567965888
94883	205220.765927514
96083	198327.126827052
97283	189498.070118965
98483	183234.118649768
99683	176106.756482867
100902	167640.089663706
102102	159830.836659782
103302	154969.440200028
104502	148194.720435501
105702	141214.003788506
106902	137004.822484493
108102	131782.769022311
109302	126091.319929941
110502	120060.874916371
111702	116091.048559916
112902	111225.319883916
114102	105152.202540328
115302	101351.549228256
116502	99413.315680072
117702	94143.6078391904
118902	89842.5835507759
120102	87440.3696427121
121302	82994.8659425142
122502	79300.5685392654
123702	77147.0238436864
124902	74185.0875967193
126102	71469.2212324899
127302	67993.7007496328
128502	65181.6591847559
129702	61950.0424765138
130902	60064.2287448994
132102	57895.3046816493
133302	54607.5857730296
134502	53892.5534817294
135702	50778.989666174
136902	49275.0607965899
138102	47475.024946634
139302	45054.3991195273
140502	43741.9542079891
141702	41464.5081277922
142902	40786.9495070146
144102	38058.3031048613
145302	37200.7408990881
146502	34658.1631846739
147702	34300.1055119931
148902	32045.836788709
150102	31171.8121612034
151302	30517.6475081508
152502	28706.5645067692
153702	28011.6770210101
154902	26412.2227832153
156102	25869.1794768568
157302	24459.0430889852
158502	23409.1304819171
159702	22671.1374445164
160902	21867.9445526228
162102	21227.7729580428
163302	20071.5910864755
164502	19513.9698724512
165702	19262.0298367011
166902	17690.8866320699
168102	17131.8574477659
169302	15693.4750099745
170502	15378.306278123
171702	15261.55305031
172902	14811.5007656586
174102	14086.8942764561
175302	13380.6563841341
176502	13267.3256071549
177702	13015.1906216737
178902	12355.2424599336
180102	11130.8931657452
181302	10684.0900432778
182502	11212.6420862955
183702	10808.3380051953
184902	10546.8021104617
186102	9112.12371756002
187317	9220.75403991295
188517	9129.69085443504
189717	8356.56354328432
190917	8546.74783645655
192117	7979.31415263652
193317	7396.63106763276
194517	7012.21185909886
195717	6804.89365067614
196917	6768.35140664635
198117	6388.9575689571
199317	6562.72276255934
200517	5984.91342083162
201717	6118.51896983918
202917	6217.14187266528
204117	5671.75916953425
205317	5274.10504037071
206517	5507.37322410326
207717	5123.51720368126
208917	5104.45545220158
210117	4165.12266479681
211317	3749.55482145862
212517	4255.90425621878
213717	4262.79248004893
214917	3998.57061124313
216117	3645.25671535107
217317	3470.53843417485
218517	4157.71457501721
219717	3778.42904273409
220917	2790.22885608142
222117	4179.13738435062
223317	2817.586801671
224517	2980.6947433096
225717	4066.73803386421
226917	3610.27406916962
228117	2652.55102380321
229317	2646.85415944053
230517	2445.36278186785
231717	2506.14377579055
232917	2971.18552865099
234117	2444.21474456283
235317	2264.68770335423
236517	2413.69428111412
237717	2429.24693743503
238917	2117.86239647389
240117	2077.93235934022
241317	1757.35268939826
242517	2596.25387369448
243717	1863.42917027454
244917	2494.59841949661
246117	1924.47009717196
247317	1355.07825160902
248517	1660.96954237102
249717	1593.80936002699
250917	2041.92297790861
252117	1599.33076963173
253317	1103.09056148018
