
15683	3235031.577697500	0	3083.67152346231
16883	3114953.157305340	0	2987.71293362712
18083	2994748.452809620	0	2902.80149521765
19283	2863200.273297000	0	2828.72059742164
20483	2741610.559267630	0	2759.18852668326
21683	2631406.342752750	0	2694.85511543935
22883	2505700.590068650	0	2632.03797988133
24083	2428753.064783060	0	2573.98628219322
25283	2322047.979329580	0	2513.11864394562
26483	2235041.697754650	0	2459.39916250289
27683	2132335.031284840	0	2403.08035131293
28883	2050089.205531150	0	2347.41137255978
30083	1965351.488993120	0	2296.72444248882
31283	1900018.852072210	0	2249.07006378963
32483	1809241.809477310	0	2198.38313371867
33683	1735904.103378190	0	2149.42909014587
34883	1670034.921475290	0	2103.94081956936
36083	1601116.509168080	0	262.099082845561
37283	1541710.1	0	2014.0473324777
38483	1468665.27917911	0	1968.99228352575
39683	1413744.04094991	0	1928.05284000689
40883	1352694.66623081	0	1884.94728836534
42083	1290591.0	0	1843.14140159742
43283	1247003.10276793	0	1807.40061757302
44483	1195434.56669104	0	1768.41067136459
45683	1146180.08392161	0	1730.07055759296
46883	1095713.01382511	0	1691.51383300908
48083	1052144.78148856	0	1658.15576791964
49283	1011985.35350469	0	1621.76515145844
50483	973593.253138119	0	1589.27352961808
51683	937022.633091921	0	1558.51479427587
52883	900093.522151419	0	1525.80656162325
54083	859804.560901811	0	1491.798664097
55283	824033.884585323	0	1462.33959362841
56483	786839.642010603	0	1428.76491772671
57683	759303.642333336	0	1403.85467431577
58883	738390.301630383	0	1375.69526872079
60083	694619.104962737	0	1344.07009012951
61283	667395.024855138	0	1317.86018184495
62483	644298.463775325	0	1293.81638168309
63683	618846.909944523	0	1266.74003014945
64883	591674.383210243	0	1240.5301218649
66083	568120.123484106	0	1214.53682439261
67283	544201.957593356	0	1189.19335935713
68483	520580.548515415	0	1166.01600244434
69683	502078.519374641	0	1144.13831040516
70883	480718.52717679	0	1120.96095349238
72083	460798.3	0	1098.21681820412
73283	446171.918560434	0	1076.77234778949
74483	433047.25283424	0	1058.14381793435
75683	407803.861994028	0	1034.53323939702
76883	393330.360739834	0	1015.68809872961
78083	373707.370645568	0	994.460239127246
79283	358704.472566189	0	974.315433586225
80483	345468.6854933	0	956.76995779243
81683	333797.478317431	0	938.574649561829
82883	317705.461073963	0	922.328838641651
84083	305311.423617552	0	903.050476349705
85283	293114.718611118	0	886.154832992718
86483	281330.00736962	0	869.909022072539
87683	267248.35507482	0	849.764216531514
88883	257939.938639182	0	835.251292109488
90083	246756.755623355	0	820.521756875191
91283	237135.553174801	0	804.492556767284
92483	229220.160872865	0	789.979632345257
93683	220044.960086772	0	777.849426858189
94883	211541.036207901	0	761.820226750278
96083	202772.847138062	0	749.040188826404
97283	194839.69274952	0	745.35780501783
98483	185925.074770587	0	734.527264404378
99683	181504.914535424	0	726.296053538151
100902	174092.492539577	0	715.682123736968
