14483	8.558327457	0	0.043256378
15683	8.472766792	0	0.044133162
16883	8.346763051	0	0.047400101
18083	8.280870678	0	0.048506572
19283	8.344272111	0	0.044699978
20483	8.231272234	0	0.04873889
21683	8.169412859	0	0.050541307
22883	8.185464486	0	0.048790133
24083	8.168772657	0	0.048708278
25283	8.12493252	0	0.049897562
26483	8.058612076	0	0.052647347
27683	8.089599032	0	0.049946019
28883	8.062309872	0	0.050671214
30083	8.030848776	0	0.05141965
31283	7.963745343	0	0.053943899
32483	7.823930004	0	0.060977473
33683	7.855641572	0	0.057823854
34883	7.803524886	0	0.060079127
36083	7.796189599	0	0.059746146
37283	7.736778601	0	0.062170243
38483	7.755994125	0	0.060058317
39683	7.728490601	0	0.060996316
40883	7.564248849	0	0.070675615
42083	7.60486958	0	0.066650564
43283	7.5040556	0	0.071990592
44483	7.485424266	0	0.072406672
45683	7.545268178	0	0.068013553
46883	7.432578478	0	0.074213092
48083	7.381620194	0	0.076789794
49283	7.477790877	0	0.068897208
50483	7.192663508	0	0.090372582
51683	7.33682623	0	0.076883509
52883	7.057588079	0	0.099880342
54083	7.154138681	0	0.090920673
55283	7.250401276	0	0.081509509
56483	7.029548043	0	0.098874743
57683	7.000088304	0	0.10182725
58883	6.627030283	0	0.14443035
60083	6.927293165	0	0.104579644
61283	7.07694938	0	0.089465952
62483	6.758367406	0	0.123760646
63683	6.799927277	0	0.114440922
64883	6.603878782	0	0.138756992
66083	6.886768591	0	0.103166563
67283	6.78195053	0	0.112477957
68483	6.903771354	0	0.097272957
69683	6.760730979	0	0.11160583
70883	6.852668483	0	0.101397291
72083	6.570294554	0	0.133315816
73283	6.506257789	0	0.13905922
74483	6.582381031	0	0.127775293
75683	6.627403607	0	0.121499554
76883	6.508238445	0	0.13486932
78083	6.223746218	0	0.17564815
79283	6.497881467	0	0.134063495
80483	6.483498712	0	0.134327542
81683	5.691544563	0	0.291278585
82883	6.123349898	0	0.185026436
84083	6.08138066	0	0.192510848
85283	5.876592271	0	0.229350911
86483	6.136190237	0	0.176719109
87683	6.383947416	0	0.135834877
88883	6.014846545	0	0.197661571
90083	6.128215439	0	0.171347551
91283	6.130071475	0	0.173209074
92483	5.677585648	0	0.267130778
93683	5.909741887	0	0.210103876
94883	5.962375534	0	0.198858267
96083	5.852802874	0	0.240401311
97283	5.689747781	0	0.289044652
98483	5.886567813	0	0.241532956
99683	5.489677122	0	0.361602368
