121.7817	0.000973255135259974	0.0003	0.0000165453372994196
244.6974	0.000674094443699145	0.0008	0.0000114596055428855
344.2785	0.000520819716427988	0.0012	0.0000088539351792758
367.7891	0.000501422729548345	0.002	0.00000852418640232187
411.1165	0.000448429777334684	0.0012	0.00000762330621468963
443.965	0.000422364620792032	0.003	0.00000718019855346454
778.9045	0.000268327198758324	0.024	0.00000456156237889151
867.38	0.000244201795291219	0.003	0.00000415143051995072
964.079	0.000231060529080232	0.018	0.00000392802899436394
1085.837	0.000206541801714539	0.01	0.00000351121062914716
1089.737	0.000204379532825062	0.005	0.00000347445205802605
1112.076	0.000206410865273399	0.003	0.00000350898470964778
1212.948	0.000186343427646951	0.011	0.00000316783826999817
1299.142	0.000171008404094974	0.008	0.00000290714286961456
1408.013	0.000169728614312649	0.003	0.00000288538644331503
59.5409	0.000662833386633853	0.0001	0.0000112681675727755
